Method,Family,Seed,Profile,Scope,K,Evidence,SelectedN,HitN,HitRate,PoolHitRate,FoldEnrichment
GCN,GCN,42.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,65,2,0.03076923076923077,0.0033071517155849523,9.303846153846155
GCN,GCN,42.0,supervised,global_then_filter,100,CPTACRecurrence,65,30,0.46153846153846156,0.11988424968995452,3.8498673740053055
GCN,GCN,42.0,supervised,global_then_filter,100,CPTACProteinSupport,65,5,0.07692307692307693,0.049607275733774284,1.550641025641026
GCN,GCN,42.0,supervised,global_then_filter,100,DepMapCCRCCDependency,65,6,0.09230769230769231,0.12939231087226127,0.7133939542885229
GCN,GCN,42.0,supervised,global_then_filter,100,DepMapCCRCCSelective,65,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,global_then_filter,100,PostHocNonMutationAnyHit,65,7,0.1076923076923077,0.06200909466721786,1.736717948717949
GCN,GCN,42.0,supervised,global_then_filter,100,PostHocNonMutationStrongHit,65,0,0.0,0.0,
GCN,GCN,42.0,supervised,global_then_filter,150,IndependentAnyHit,108,50,0.46296296296296297,0.1756924348904506,2.6350762527233114
GCN,GCN,42.0,supervised,global_then_filter,150,IndependentStrongHit,108,4,0.037037037037037035,0.0062009094667217855,5.972839506172839
GCN,GCN,42.0,supervised,global_then_filter,150,FrozenLiteratureHoldout,108,2,0.018518518518518517,0.0033071517155849523,5.599537037037037
GCN,GCN,42.0,supervised,global_then_filter,150,CPTACRecurrence,108,45,0.4166666666666667,0.11988424968995452,3.4755747126436782
GCN,GCN,42.0,supervised,global_then_filter,150,CPTACProteinSupport,108,7,0.06481481481481481,0.049607275733774284,1.3065586419753086
GCN,GCN,42.0,supervised,global_then_filter,150,DepMapCCRCCDependency,108,14,0.12962962962962962,0.12939231087226127,1.00183410247308
GCN,GCN,42.0,supervised,global_then_filter,150,DepMapCCRCCSelective,108,0,0.0,0.009094667217858619,0.0
GCN,GCN,42.0,supervised,global_then_filter,150,PostHocNonMutationAnyHit,108,9,0.08333333333333333,0.06200909466721786,1.343888888888889
GCN,GCN,42.0,supervised,global_then_filter,150,PostHocNonMutationStrongHit,108,0,0.0,0.0,
MLP,MLP,45.0,supervised,candidate_pool,50,IndependentAnyHit,50,17,0.34,0.1756924348904506,1.9352
MLP,MLP,45.0,supervised,candidate_pool,50,IndependentStrongHit,50,2,0.04,0.0062009094667217855,6.450666666666668
MLP,MLP,45.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,4,0.08,0.0033071517155849523,24.19
MLP,MLP,45.0,supervised,candidate_pool,50,CPTACRecurrence,50,12,0.24,0.11988424968995452,2.0019310344827588
MLP,MLP,45.0,supervised,candidate_pool,50,CPTACProteinSupport,50,2,0.04,0.049607275733774284,0.8063333333333335
MLP,MLP,45.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,8,0.16,0.12939231087226127,1.2365495207667732
MLP,MLP,45.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,1,0.02,0.009094667217858619,2.199090909090909
MLP,MLP,45.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,7,0.14,0.06200909466721786,2.2577333333333334
MLP,MLP,45.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
MLP,MLP,45.0,supervised,candidate_pool,100,IndependentAnyHit,100,36,0.36,0.1756924348904506,2.049035294117647
MLP,MLP,45.0,supervised,candidate_pool,100,IndependentStrongHit,100,4,0.04,0.0062009094667217855,6.450666666666668
MLP,MLP,45.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,5,0.05,0.0033071517155849523,15.118750000000002
MLP,MLP,45.0,supervised,candidate_pool,100,CPTACRecurrence,100,28,0.28,0.11988424968995452,2.335586206896552
MLP,MLP,45.0,supervised,candidate_pool,100,CPTACProteinSupport,100,6,0.06,0.049607275733774284,1.2095
MLP,MLP,45.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,12,0.12,0.12939231087226127,0.9274121405750798
MLP,MLP,45.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,1,0.01,0.009094667217858619,1.0995454545454546
MLP,MLP,45.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,12,0.12,0.06200909466721786,1.9352
MLP,MLP,45.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
MLP,MLP,45.0,supervised,candidate_pool,150,IndependentAnyHit,150,55,0.36666666666666664,0.1756924348904506,2.0869803921568626
MLP,MLP,45.0,supervised,candidate_pool,150,IndependentStrongHit,150,4,0.02666666666666667,0.0062009094667217855,4.300444444444445
MLP,MLP,45.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,5,0.03333333333333333,0.0033071517155849523,10.079166666666667
MLP,MLP,45.0,supervised,candidate_pool,150,CPTACRecurrence,150,45,0.3,0.11988424968995452,2.5024137931034485
MLP,MLP,45.0,supervised,candidate_pool,150,CPTACProteinSupport,150,8,0.05333333333333334,0.049607275733774284,1.0751111111111114
MLP,MLP,45.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,14,0.09333333333333334,0.12939231087226127,0.7213205537806177
MLP,MLP,45.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,1,0.006666666666666667,0.009094667217858619,0.7330303030303031
MLP,MLP,45.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,14,0.09333333333333334,0.06200909466721786,1.5051555555555556
MLP,MLP,45.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
MLP,MLP,45.0,supervised,global_then_filter,50,IndependentAnyHit,13,4,0.3076923076923077,0.1756924348904506,1.75131221719457
MLP,MLP,45.0,supervised,global_then_filter,50,IndependentStrongHit,13,1,0.07692307692307693,0.0062009094667217855,12.405128205128207
MLP,MLP,45.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,13,3,0.23076923076923078,0.0033071517155849523,69.77884615384616
MLP,MLP,45.0,supervised,global_then_filter,50,CPTACRecurrence,13,2,0.15384615384615385,0.11988424968995452,1.283289124668435
MLP,MLP,45.0,supervised,global_then_filter,50,CPTACProteinSupport,13,0,0.0,0.049607275733774284,0.0
MLP,MLP,45.0,supervised,global_then_filter,50,DepMapCCRCCDependency,13,1,0.07692307692307693,0.12939231087226127,0.5944949619071025
MLP,MLP,45.0,supervised,global_then_filter,50,DepMapCCRCCSelective,13,0,0.0,0.009094667217858619,0.0
MLP,MLP,45.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,13,3,0.23076923076923078,0.06200909466721786,3.721538461538462
MLP,MLP,45.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,13,0,0.0,0.0,
MLP,MLP,45.0,supervised,global_then_filter,100,IndependentAnyHit,33,8,0.24242424242424243,0.1756924348904506,1.3798217468805705
MLP,MLP,45.0,supervised,global_then_filter,100,IndependentStrongHit,33,1,0.030303030303030304,0.0062009094667217855,4.886868686868687
MLP,MLP,45.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,33,4,0.12121212121212122,0.0033071517155849523,36.651515151515156
MLP,MLP,45.0,supervised,global_then_filter,100,CPTACRecurrence,33,4,0.12121212121212122,0.11988424968995452,1.0110762800417974
MLP,MLP,45.0,supervised,global_then_filter,100,CPTACProteinSupport,33,0,0.0,0.049607275733774284,0.0
MLP,MLP,45.0,supervised,global_then_filter,100,DepMapCCRCCDependency,33,5,0.15151515151515152,0.12939231087226127,1.170974924968535
MLP,MLP,45.0,supervised,global_then_filter,100,DepMapCCRCCSelective,33,1,0.030303030303030304,0.009094667217858619,3.331955922865014
MLP,MLP,45.0,supervised,global_then_filter,100,PostHocNonMutationAnyHit,33,5,0.15151515151515152,0.06200909466721786,2.4434343434343435
MLP,MLP,45.0,supervised,global_then_filter,100,PostHocNonMutationStrongHit,33,0,0.0,0.0,
MLP,MLP,45.0,supervised,global_then_filter,150,IndependentAnyHit,52,18,0.34615384615384615,0.1756924348904506,1.9702262443438912
MLP,MLP,45.0,supervised,global_then_filter,150,IndependentStrongHit,52,2,0.038461538461538464,0.0062009094667217855,6.202564102564104
MLP,MLP,45.0,supervised,global_then_filter,150,FrozenLiteratureHoldout,52,4,0.07692307692307693,0.0033071517155849523,23.259615384615387
MLP,MLP,45.0,supervised,global_then_filter,150,CPTACRecurrence,52,13,0.25,0.11988424968995452,2.0853448275862068
MLP,MLP,45.0,supervised,global_then_filter,150,CPTACProteinSupport,52,2,0.038461538461538464,0.049607275733774284,0.775320512820513
MLP,MLP,45.0,supervised,global_then_filter,150,DepMapCCRCCDependency,52,8,0.15384615384615385,0.12939231087226127,1.188989923814205
MLP,MLP,45.0,supervised,global_then_filter,150,DepMapCCRCCSelective,52,1,0.019230769230769232,0.009094667217858619,2.1145104895104896
MLP,MLP,45.0,supervised,global_then_filter,150,PostHocNonMutationAnyHit,52,7,0.1346153846153846,0.06200909466721786,2.170897435897436
MLP,MLP,45.0,supervised,global_then_filter,150,PostHocNonMutationStrongHit,52,0,0.0,0.0,
GCN,GCN,45.0,supervised,candidate_pool,50,IndependentAnyHit,50,28,0.56,0.1756924348904506,3.187388235294118
GCN,GCN,45.0,supervised,candidate_pool,50,IndependentStrongHit,50,2,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,45.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,1,0.02,0.0033071517155849523,6.0475
GCN,GCN,45.0,supervised,candidate_pool,50,CPTACRecurrence,50,25,0.5,0.11988424968995452,4.1706896551724135
GCN,GCN,45.0,supervised,candidate_pool,50,CPTACProteinSupport,50,4,0.08,0.049607275733774284,1.612666666666667
GCN,GCN,45.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,4,0.08,0.12939231087226127,0.6182747603833866
GCN,GCN,45.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,5,0.1,0.06200909466721786,1.6126666666666667
GCN,GCN,45.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
GCN,GCN,45.0,supervised,candidate_pool,100,IndependentAnyHit,100,45,0.45,0.1756924348904506,2.561294117647059
GCN,GCN,45.0,supervised,candidate_pool,100,IndependentStrongHit,100,3,0.03,0.0062009094667217855,4.838
GCN,GCN,45.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,1,0.01,0.0033071517155849523,3.02375
GCN,GCN,45.0,supervised,candidate_pool,100,CPTACRecurrence,100,40,0.4,0.11988424968995452,3.3365517241379314
GCN,GCN,45.0,supervised,candidate_pool,100,CPTACProteinSupport,100,7,0.07,0.049607275733774284,1.4110833333333335
GCN,GCN,45.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,11,0.11,0.12939231087226127,0.8501277955271564
GCN,GCN,45.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,8,0.08,0.06200909466721786,1.2901333333333334
GCN,GCN,45.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
GCN,GCN,45.0,supervised,candidate_pool,150,IndependentAnyHit,150,58,0.38666666666666666,0.1756924348904506,2.2008156862745096
GCN,GCN,45.0,supervised,candidate_pool,150,IndependentStrongHit,150,5,0.03333333333333333,0.0062009094667217855,5.375555555555556
GCN,GCN,45.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,2,0.013333333333333334,0.0033071517155849523,4.031666666666667
GCN,GCN,45.0,supervised,candidate_pool,150,CPTACRecurrence,150,51,0.34,0.11988424968995452,2.8360689655172417
GCN,GCN,45.0,supervised,candidate_pool,150,CPTACProteinSupport,150,10,0.06666666666666667,0.049607275733774284,1.343888888888889
GCN,GCN,45.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,19,0.12666666666666668,0.12939231087226127,0.9789350372736955
GCN,GCN,45.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,12,0.08,0.06200909466721786,1.2901333333333334
GCN,GCN,45.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
GCN,GCN,45.0,supervised,global_then_filter,50,IndependentAnyHit,28,18,0.6428571428571429,0.1756924348904506,3.6589915966386557
GCN,GCN,45.0,supervised,global_then_filter,50,IndependentStrongHit,28,2,0.07142857142857142,0.0062009094667217855,11.519047619047619
GCN,GCN,45.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,28,1,0.03571428571428571,0.0033071517155849523,10.799107142857142
GCN,GCN,45.0,supervised,global_then_filter,50,CPTACRecurrence,28,17,0.6071428571428571,0.11988424968995452,5.064408866995073
GCN,GCN,45.0,supervised,global_then_filter,50,CPTACProteinSupport,28,2,0.07142857142857142,0.049607275733774284,1.4398809523809524
GCN,GCN,45.0,supervised,global_then_filter,50,DepMapCCRCCDependency,28,3,0.10714285714285714,0.12939231087226127,0.8280465540848927
GCN,GCN,45.0,supervised,global_then_filter,50,DepMapCCRCCSelective,28,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,28,3,0.10714285714285714,0.06200909466721786,1.7278571428571428
GCN,GCN,45.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,28,0,0.0,0.0,
GCN,GCN,45.0,supervised,global_then_filter,100,IndependentAnyHit,70,33,0.4714285714285714,0.1756924348904506,2.6832605042016806
GCN,GCN,45.0,supervised,global_then_filter,100,IndependentStrongHit,70,3,0.04285714285714286,0.0062009094667217855,6.911428571428572
GCN,GCN,45.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,70,1,0.014285714285714285,0.0033071517155849523,4.319642857142857
GCN,GCN,45.0,supervised,global_then_filter,100,CPTACRecurrence,70,30,0.42857142857142855,0.11988424968995452,3.5748768472906405
GCN,GCN,45.0,supervised,global_then_filter,100,CPTACProteinSupport,70,5,0.07142857142857142,0.049607275733774284,1.4398809523809524
GCN,GCN,45.0,supervised,global_then_filter,100,DepMapCCRCCDependency,70,5,0.07142857142857142,0.12939231087226127,0.5520310360565951
GCN,GCN,45.0,supervised,global_then_filter,100,DepMapCCRCCSelective,70,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,global_then_filter,100,PostHocNonMutationAnyHit,70,6,0.08571428571428572,0.06200909466721786,1.3822857142857143
GCN,GCN,45.0,supervised,global_then_filter,100,PostHocNonMutationStrongHit,70,0,0.0,0.0,
GCN,GCN,45.0,supervised,global_then_filter,150,IndependentAnyHit,112,49,0.4375,0.1756924348904506,2.490147058823529
GCN,GCN,45.0,supervised,global_then_filter,150,IndependentStrongHit,112,5,0.044642857142857144,0.0062009094667217855,7.199404761904763
GCN,GCN,45.0,supervised,global_then_filter,150,FrozenLiteratureHoldout,112,2,0.017857142857142856,0.0033071517155849523,5.399553571428571
GCN,GCN,45.0,supervised,global_then_filter,150,CPTACRecurrence,112,44,0.39285714285714285,0.11988424968995452,3.2769704433497537
GCN,GCN,45.0,supervised,global_then_filter,150,CPTACProteinSupport,112,8,0.07142857142857142,0.049607275733774284,1.4398809523809524
GCN,GCN,45.0,supervised,global_then_filter,150,DepMapCCRCCDependency,112,11,0.09821428571428571,0.12939231087226127,0.7590426745778183
GCN,GCN,45.0,supervised,global_then_filter,150,DepMapCCRCCSelective,112,0,0.0,0.009094667217858619,0.0
GCN,GCN,45.0,supervised,global_then_filter,150,PostHocNonMutationAnyHit,112,10,0.08928571428571429,0.06200909466721786,1.4398809523809524
GCN,GCN,45.0,supervised,global_then_filter,150,PostHocNonMutationStrongHit,112,0,0.0,0.0,
MLP,MLP,46.0,supervised,candidate_pool,50,IndependentAnyHit,50,11,0.22,0.1756924348904506,1.2521882352941176
MLP,MLP,46.0,supervised,candidate_pool,50,IndependentStrongHit,50,1,0.02,0.0062009094667217855,3.225333333333334
MLP,MLP,46.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,4,0.08,0.0033071517155849523,24.19
MLP,MLP,46.0,supervised,candidate_pool,50,CPTACRecurrence,50,6,0.12,0.11988424968995452,1.0009655172413794
MLP,MLP,46.0,supervised,candidate_pool,50,CPTACProteinSupport,50,1,0.02,0.049607275733774284,0.40316666666666673
MLP,MLP,46.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,5,0.1,0.12939231087226127,0.7728434504792332
MLP,MLP,46.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,1,0.02,0.009094667217858619,2.199090909090909
MLP,MLP,46.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,6,0.12,0.06200909466721786,1.9352
MLP,MLP,46.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
MLP,MLP,46.0,supervised,candidate_pool,100,IndependentAnyHit,100,19,0.19,0.1756924348904506,1.081435294117647
MLP,MLP,46.0,supervised,candidate_pool,100,IndependentStrongHit,100,2,0.02,0.0062009094667217855,3.225333333333334
MLP,MLP,46.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,5,0.05,0.0033071517155849523,15.118750000000002
MLP,MLP,46.0,supervised,candidate_pool,100,CPTACRecurrence,100,13,0.13,0.11988424968995452,1.0843793103448276
MLP,MLP,46.0,supervised,candidate_pool,100,CPTACProteinSupport,100,2,0.02,0.049607275733774284,0.40316666666666673
MLP,MLP,46.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,11,0.11,0.12939231087226127,0.8501277955271564
MLP,MLP,46.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,1,0.01,0.009094667217858619,1.0995454545454546
MLP,MLP,46.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,8,0.08,0.06200909466721786,1.2901333333333334
MLP,MLP,46.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
MLP,MLP,46.0,supervised,candidate_pool,150,IndependentAnyHit,150,35,0.23333333333333334,0.1756924348904506,1.3280784313725489
MLP,MLP,46.0,supervised,candidate_pool,150,IndependentStrongHit,150,2,0.013333333333333334,0.0062009094667217855,2.1502222222222227
MLP,MLP,46.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,5,0.03333333333333333,0.0033071517155849523,10.079166666666667
MLP,MLP,46.0,supervised,candidate_pool,150,CPTACRecurrence,150,24,0.16,0.11988424968995452,1.3346206896551724
MLP,MLP,46.0,supervised,candidate_pool,150,CPTACProteinSupport,150,5,0.03333333333333333,0.049607275733774284,0.6719444444444445
MLP,MLP,46.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,22,0.14666666666666667,0.12939231087226127,1.133503727369542
MLP,MLP,46.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,3,0.02,0.009094667217858619,2.199090909090909
MLP,MLP,46.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,13,0.08666666666666667,0.06200909466721786,1.3976444444444445
MLP,MLP,46.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
MLP,MLP,46.0,supervised,global_then_filter,50,IndependentAnyHit,12,4,0.3333333333333333,0.1756924348904506,1.897254901960784
MLP,MLP,46.0,supervised,global_then_filter,50,IndependentStrongHit,12,1,0.08333333333333333,0.0062009094667217855,13.438888888888888
MLP,MLP,46.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,12,3,0.25,0.0033071517155849523,75.59375
MLP,MLP,46.0,supervised,global_then_filter,50,CPTACRecurrence,12,2,0.16666666666666666,0.11988424968995452,1.3902298850574712
MLP,MLP,46.0,supervised,global_then_filter,50,CPTACProteinSupport,12,0,0.0,0.049607275733774284,0.0
MLP,MLP,46.0,supervised,global_then_filter,50,DepMapCCRCCDependency,12,1,0.08333333333333333,0.12939231087226127,0.6440362087326943
MLP,MLP,46.0,supervised,global_then_filter,50,DepMapCCRCCSelective,12,0,0.0,0.009094667217858619,0.0
MLP,MLP,46.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,12,3,0.25,0.06200909466721786,4.031666666666666
MLP,MLP,46.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,12,0,0.0,0.0,
MLP,MLP,46.0,supervised,global_then_filter,100,IndependentAnyHit,31,7,0.22580645161290322,0.1756924348904506,1.2852371916508538
MLP,MLP,46.0,supervised,global_then_filter,100,IndependentStrongHit,31,1,0.03225806451612903,0.0062009094667217855,5.202150537634409
MLP,MLP,46.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,31,4,0.12903225806451613,0.0033071517155849523,39.016129032258064
MLP,MLP,46.0,supervised,global_then_filter,100,CPTACRecurrence,31,3,0.0967741935483871,0.11988424968995452,0.807230255839822
MLP,MLP,46.0,supervised,global_then_filter,100,CPTACProteinSupport,31,0,0.0,0.049607275733774284,0.0
MLP,MLP,46.0,supervised,global_then_filter,100,DepMapCCRCCDependency,31,4,0.12903225806451613,0.12939231087226127,0.997217355457075
MLP,MLP,46.0,supervised,global_then_filter,100,DepMapCCRCCSelective,31,1,0.03225806451612903,0.009094667217858619,3.5469208211143695
MLP,MLP,46.0,supervised,global_then_filter,100,PostHocNonMutationAnyHit,31,5,0.16129032258064516,0.06200909466721786,2.6010752688172043
MLP,MLP,46.0,supervised,global_then_filter,100,PostHocNonMutationStrongHit,31,0,0.0,0.0,
MLP,MLP,46.0,supervised,global_then_filter,150,IndependentAnyHit,42,10,0.23809523809523808,0.1756924348904506,1.3551820728291315
MLP,MLP,46.0,supervised,global_then_filter,150,IndependentStrongHit,42,1,0.023809523809523808,0.0062009094667217855,3.83968253968254
MLP,MLP,46.0,supervised,global_then_filter,150,FrozenLiteratureHoldout,42,4,0.09523809523809523,0.0033071517155849523,28.797619047619047
MLP,MLP,46.0,supervised,global_then_filter,150,CPTACRecurrence,42,5,0.11904761904761904,0.11988424968995452,0.9930213464696223
MLP,MLP,46.0,supervised,global_then_filter,150,CPTACProteinSupport,42,1,0.023809523809523808,0.049607275733774284,0.4799603174603175
MLP,MLP,46.0,supervised,global_then_filter,150,DepMapCCRCCDependency,42,5,0.11904761904761904,0.12939231087226127,0.9200517267609918
MLP,MLP,46.0,supervised,global_then_filter,150,DepMapCCRCCSelective,42,1,0.023809523809523808,0.009094667217858619,2.617965367965368
MLP,MLP,46.0,supervised,global_then_filter,150,PostHocNonMutationAnyHit,42,6,0.14285714285714285,0.06200909466721786,2.3038095238095235
MLP,MLP,46.0,supervised,global_then_filter,150,PostHocNonMutationStrongHit,42,0,0.0,0.0,
GCN,GCN,46.0,supervised,candidate_pool,50,IndependentAnyHit,50,22,0.44,0.1756924348904506,2.504376470588235
GCN,GCN,46.0,supervised,candidate_pool,50,IndependentStrongHit,50,2,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,46.0,supervised,candidate_pool,50,FrozenLiteratureHoldout,50,1,0.02,0.0033071517155849523,6.0475
GCN,GCN,46.0,supervised,candidate_pool,50,CPTACRecurrence,50,20,0.4,0.11988424968995452,3.3365517241379314
GCN,GCN,46.0,supervised,candidate_pool,50,CPTACProteinSupport,50,3,0.06,0.049607275733774284,1.2095
GCN,GCN,46.0,supervised,candidate_pool,50,DepMapCCRCCDependency,50,4,0.08,0.12939231087226127,0.6182747603833866
GCN,GCN,46.0,supervised,candidate_pool,50,DepMapCCRCCSelective,50,0,0.0,0.009094667217858619,0.0
GCN,GCN,46.0,supervised,candidate_pool,50,PostHocNonMutationAnyHit,50,4,0.08,0.06200909466721786,1.2901333333333334
GCN,GCN,46.0,supervised,candidate_pool,50,PostHocNonMutationStrongHit,50,0,0.0,0.0,
GCN,GCN,46.0,supervised,candidate_pool,100,IndependentAnyHit,100,42,0.42,0.1756924348904506,2.390541176470588
GCN,GCN,46.0,supervised,candidate_pool,100,IndependentStrongHit,100,5,0.05,0.0062009094667217855,8.063333333333334
GCN,GCN,46.0,supervised,candidate_pool,100,FrozenLiteratureHoldout,100,3,0.03,0.0033071517155849523,9.07125
GCN,GCN,46.0,supervised,candidate_pool,100,CPTACRecurrence,100,37,0.37,0.11988424968995452,3.086310344827586
GCN,GCN,46.0,supervised,candidate_pool,100,CPTACProteinSupport,100,7,0.07,0.049607275733774284,1.4110833333333335
GCN,GCN,46.0,supervised,candidate_pool,100,DepMapCCRCCDependency,100,8,0.08,0.12939231087226127,0.6182747603833866
GCN,GCN,46.0,supervised,candidate_pool,100,DepMapCCRCCSelective,100,0,0.0,0.009094667217858619,0.0
GCN,GCN,46.0,supervised,candidate_pool,100,PostHocNonMutationAnyHit,100,10,0.1,0.06200909466721786,1.6126666666666667
GCN,GCN,46.0,supervised,candidate_pool,100,PostHocNonMutationStrongHit,100,0,0.0,0.0,
GCN,GCN,46.0,supervised,candidate_pool,150,IndependentAnyHit,150,56,0.37333333333333335,0.1756924348904506,2.1249254901960786
GCN,GCN,46.0,supervised,candidate_pool,150,IndependentStrongHit,150,6,0.04,0.0062009094667217855,6.450666666666668
GCN,GCN,46.0,supervised,candidate_pool,150,FrozenLiteratureHoldout,150,3,0.02,0.0033071517155849523,6.0475
GCN,GCN,46.0,supervised,candidate_pool,150,CPTACRecurrence,150,47,0.31333333333333335,0.11988424968995452,2.613632183908046
GCN,GCN,46.0,supervised,candidate_pool,150,CPTACProteinSupport,150,12,0.08,0.049607275733774284,1.612666666666667
GCN,GCN,46.0,supervised,candidate_pool,150,DepMapCCRCCDependency,150,14,0.09333333333333334,0.12939231087226127,0.7213205537806177
GCN,GCN,46.0,supervised,candidate_pool,150,DepMapCCRCCSelective,150,0,0.0,0.009094667217858619,0.0
GCN,GCN,46.0,supervised,candidate_pool,150,PostHocNonMutationAnyHit,150,15,0.1,0.06200909466721786,1.6126666666666667
GCN,GCN,46.0,supervised,candidate_pool,150,PostHocNonMutationStrongHit,150,0,0.0,0.0,
GCN,GCN,46.0,supervised,global_then_filter,50,IndependentAnyHit,27,15,0.5555555555555556,0.1756924348904506,3.1620915032679737
GCN,GCN,46.0,supervised,global_then_filter,50,IndependentStrongHit,27,2,0.07407407407407407,0.0062009094667217855,11.945679012345678
GCN,GCN,46.0,supervised,global_then_filter,50,FrozenLiteratureHoldout,27,1,0.037037037037037035,0.0033071517155849523,11.199074074074074
GCN,GCN,46.0,supervised,global_then_filter,50,CPTACRecurrence,27,14,0.5185185185185185,0.11988424968995452,4.3251596424010215
GCN,GCN,46.0,supervised,global_then_filter,50,CPTACProteinSupport,27,2,0.07407407407407407,0.049607275733774284,1.4932098765432098
GCN,GCN,46.0,supervised,global_then_filter,50,DepMapCCRCCDependency,27,4,0.14814814814814814,0.12939231087226127,1.1449532599692342
GCN,GCN,46.0,supervised,global_then_filter,50,DepMapCCRCCSelective,27,0,0.0,0.009094667217858619,0.0
GCN,GCN,46.0,supervised,global_then_filter,50,PostHocNonMutationAnyHit,27,3,0.1111111111111111,0.06200909466721786,1.7918518518518518
GCN,GCN,46.0,supervised,global_then_filter,50,PostHocNonMutationStrongHit,27,0,0.0,0.0,
GCN,GCN,46.0,supervised,global_then_filter,100,IndependentAnyHit,66,29,0.4393939393939394,0.1756924348904506,2.500926916221034
GCN,GCN,46.0,supervised,global_then_filter,100,IndependentStrongHit,66,4,0.06060606060606061,0.0062009094667217855,9.773737373737374
GCN,GCN,46.0,supervised,global_then_filter,100,FrozenLiteratureHoldout,66,3,0.045454545454545456,0.0033071517155849523,13.744318181818183
GCN,GCN,46.0,supervised,global_then_filter,100,CPTACRecurrence,66,26,0.3939393939393939,0.11988424968995452,3.285997910135841
GCN,GCN,46.0,supervised,global_then_filter,100,CPTACProteinSupport,66,4,0.06060606060606061,0.049607275733774284,1.2217171717171718
