Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,45,134,ARHGAP5,0.0249307397753,-134.0
discovery_heavy,r0.20_d0.80,45,135,HSPG2,0.0245526786893606,-135.0
discovery_heavy,r0.20_d0.80,45,136,RRAD,0.0252729896456003,-136.0
discovery_heavy,r0.20_d0.80,45,137,MST1R,0.0244809631258249,-137.0
discovery_heavy,r0.20_d0.80,45,138,POLR2A,0.0240559354424476,-138.0
discovery_heavy,r0.20_d0.80,45,139,MLLT4,0.0245214104652404,-139.0
discovery_heavy,r0.20_d0.80,45,140,FARP2,0.0244985818862915,-140.0
discovery_heavy,r0.20_d0.80,45,141,SYNJ2,0.0242253076285123,-141.0
discovery_heavy,r0.20_d0.80,45,142,LAMA1,0.0240046624094247,-142.0
discovery_heavy,r0.20_d0.80,45,143,RYR3,0.024260152131319,-143.0
discovery_heavy,r0.20_d0.80,45,144,PTK2,0.0245739929378032,-144.0
discovery_heavy,r0.20_d0.80,45,145,AR,0.0257333517074584,-145.0
discovery_heavy,r0.20_d0.80,45,146,SP1,0.0269002802670002,-146.0
discovery_heavy,r0.20_d0.80,45,147,PAK6,0.0281269662082195,-147.0
discovery_heavy,r0.20_d0.80,45,148,SON,0.027300763875246,-148.0
discovery_heavy,r0.20_d0.80,45,149,FLT1,0.0270815975964069,-149.0
discovery_heavy,r0.20_d0.80,45,150,MUC6,0.0261420141905546,-150.0
