Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
recovery_heavy,r0.80_d0.20,42,104,NR2C1,0.0129797216504812,-104.0
recovery_heavy,r0.80_d0.20,42,105,CHD3,0.0138976573944091,-105.0
recovery_heavy,r0.80_d0.20,42,106,RIF1,0.0136873489245772,-106.0
recovery_heavy,r0.80_d0.20,42,107,ZNFX1,0.0139383086934685,-107.0
recovery_heavy,r0.80_d0.20,42,108,CNOT1,0.0143802883103489,-108.0
recovery_heavy,r0.80_d0.20,42,109,SYNJ2,0.0147333145141601,-109.0
recovery_heavy,r0.80_d0.20,42,110,FBLN2,0.0154492147266864,-110.0
recovery_heavy,r0.80_d0.20,42,111,DAXX,0.0153873683884739,-111.0
recovery_heavy,r0.80_d0.20,42,112,RYR2,0.016278576105833,-112.0
recovery_heavy,r0.80_d0.20,42,113,CDH2,0.0144656654447317,-113.0
recovery_heavy,r0.80_d0.20,42,114,DOCK2,0.0143611431121826,-114.0
recovery_heavy,r0.80_d0.20,42,115,CDKN2A,0.0145551683381199,-115.0
recovery_heavy,r0.80_d0.20,42,116,SUPT5H,0.0161552671343088,-116.0
recovery_heavy,r0.80_d0.20,42,117,COL5A3,0.0168178565800189,-117.0
recovery_heavy,r0.80_d0.20,42,118,LARP1,0.0160616412758827,-118.0
recovery_heavy,r0.80_d0.20,42,119,TCF20,0.0168104413896799,-119.0
recovery_heavy,r0.80_d0.20,42,120,HERC2,0.0171006917953491,-120.0
recovery_heavy,r0.80_d0.20,42,121,CREBBP,0.0161551963537931,-121.0
recovery_heavy,r0.80_d0.20,42,122,CYFIP2,0.0199483633041381,-122.0
recovery_heavy,r0.80_d0.20,42,123,COL4A3,0.0195441711694002,-123.0
recovery_heavy,r0.80_d0.20,42,124,HIF1A,0.0170800201594829,-124.0
recovery_heavy,r0.80_d0.20,42,125,YWHAG,0.0146034248173236,-125.0
recovery_heavy,r0.80_d0.20,42,126,SRC,0.0142857078462839,-126.0
recovery_heavy,r0.80_d0.20,42,127,GRB2,0.0114133358001708,-127.0
recovery_heavy,r0.80_d0.20,42,128,PHF17,0.0091089252382516,-128.0
recovery_heavy,r0.80_d0.20,42,129,NCOR1,0.0137697700411081,-129.0
recovery_heavy,r0.80_d0.20,42,130,RNF139,0.0116283893585205,-130.0
recovery_heavy,r0.80_d0.20,42,131,RARA,0.0149503713473677,-131.0
recovery_heavy,r0.80_d0.20,42,132,MMP2,0.0144248493015766,-132.0
recovery_heavy,r0.80_d0.20,42,133,SMAD2,0.0146412849426269,-133.0
recovery_heavy,r0.80_d0.20,42,134,ARID1A,0.0137785440310835,-134.0
recovery_heavy,r0.80_d0.20,42,135,C3,0.0134284971281886,-135.0
recovery_heavy,r0.80_d0.20,42,136,BRWD1,0.0127458097413182,-136.0
recovery_heavy,r0.80_d0.20,42,137,GOLGA3,0.0132883545011281,-137.0
recovery_heavy,r0.80_d0.20,42,138,SREK1,0.0136377327144145,-138.0
recovery_heavy,r0.80_d0.20,42,139,MAGEC1,0.0143591873347759,-139.0
recovery_heavy,r0.80_d0.20,42,140,RYR3,0.0148343089967966,-140.0
recovery_heavy,r0.80_d0.20,42,141,FN1,0.0143576152622699,-141.0
recovery_heavy,r0.80_d0.20,42,142,SMAD9,0.0130729675292968,-142.0
recovery_heavy,r0.80_d0.20,42,143,STAT1,0.0156886577606201,-143.0
recovery_heavy,r0.80_d0.20,42,144,TBC1D1,0.015578556805849,-144.0
recovery_heavy,r0.80_d0.20,42,145,ITPR2,0.0164141189306974,-145.0
recovery_heavy,r0.80_d0.20,42,146,KIAA0930,0.0154785634949803,-146.0
recovery_heavy,r0.80_d0.20,42,147,ATP2A1,0.0161627773195505,-147.0
recovery_heavy,r0.80_d0.20,42,148,MYCBP2,0.0161318778991699,-148.0
recovery_heavy,r0.80_d0.20,42,149,ROS1,0.0147743709385395,-149.0
recovery_heavy,r0.80_d0.20,42,150,PLG,0.0139140132814645,-150.0
