Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,48,100,ZNF83,0.04288811981678,-100.0
discovery_heavy,r0.20_d0.80,48,101,BCAS2,0.0423780903220176,-101.0
discovery_heavy,r0.20_d0.80,48,102,NES,0.0420313365757465,-102.0
discovery_heavy,r0.20_d0.80,48,103,MSH6,0.0414587035775184,-103.0
discovery_heavy,r0.20_d0.80,48,104,MIER1,0.0412425063550472,-104.0
discovery_heavy,r0.20_d0.80,48,105,INSR,0.0408313274383544,-105.0
discovery_heavy,r0.20_d0.80,48,106,MAP2K3,0.0424348339438438,-106.0
discovery_heavy,r0.20_d0.80,48,107,NCOR2,0.042354442179203,-107.0
discovery_heavy,r0.20_d0.80,48,108,KCNJ12,0.0437320731580257,-108.0
discovery_heavy,r0.20_d0.80,48,109,NCOR1,0.0438642986118793,-109.0
discovery_heavy,r0.20_d0.80,48,110,CSDA,0.0447684302926063,-110.0
discovery_heavy,r0.20_d0.80,48,111,HDAC1,0.0442853458225727,-111.0
discovery_heavy,r0.20_d0.80,48,112,USP9X,0.046401597559452,-112.0
discovery_heavy,r0.20_d0.80,48,113,AKT1,0.0461089164018631,-113.0
discovery_heavy,r0.20_d0.80,48,114,TMEM102,0.0478106513619422,-114.0
discovery_heavy,r0.20_d0.80,48,115,FSCN1,0.0472315773367881,-115.0
discovery_heavy,r0.20_d0.80,48,116,STK11IP,0.0470695495605468,-116.0
discovery_heavy,r0.20_d0.80,48,117,SON,0.0466370582580566,-117.0
discovery_heavy,r0.20_d0.80,48,118,MYO3A,0.0464168563485145,-118.0
discovery_heavy,r0.20_d0.80,48,119,DENND4A,0.0460157394409179,-119.0
discovery_heavy,r0.20_d0.80,48,120,DUSP9,0.0455840118229389,-120.0
discovery_heavy,r0.20_d0.80,48,121,PML,0.0451623946428298,-121.0
discovery_heavy,r0.20_d0.80,48,122,ROS1,0.0464505180716514,-122.0
discovery_heavy,r0.20_d0.80,48,123,PPARGC1B,0.0460595116019248,-123.0
discovery_heavy,r0.20_d0.80,48,124,PTPRH,0.045803926885128,-124.0
discovery_heavy,r0.20_d0.80,48,125,PIK3C2B,0.0460312850773334,-125.0
discovery_heavy,r0.20_d0.80,48,126,JMY,0.045939065515995,-126.0
discovery_heavy,r0.20_d0.80,48,127,CHD3,0.0454981811344623,-127.0
discovery_heavy,r0.20_d0.80,48,128,PTEN,0.0462936423718929,-128.0
discovery_heavy,r0.20_d0.80,48,129,CHD4,0.0461428649723529,-129.0
discovery_heavy,r0.20_d0.80,48,130,ATRX,0.0458711609244346,-130.0
discovery_heavy,r0.20_d0.80,48,131,ENC1,0.0456011779606342,-131.0
discovery_heavy,r0.20_d0.80,48,132,NFE2L2,0.045147992670536,-132.0
