Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
recovery_heavy,r0.80_d0.20,48,102,TERT,0.0790320411324501,-102.0
recovery_heavy,r0.80_d0.20,48,103,RHEB,0.0799832791090011,-103.0
recovery_heavy,r0.80_d0.20,48,104,EPAS1,0.0800451785326004,-104.0
recovery_heavy,r0.80_d0.20,48,105,HSPA8,0.0805045589804649,-105.0
recovery_heavy,r0.80_d0.20,48,106,RGS3,0.0808902755379676,-106.0
recovery_heavy,r0.80_d0.20,48,107,RNF139,0.0806575268507003,-107.0
recovery_heavy,r0.80_d0.20,48,108,DHX9,0.0816156938672065,-108.0
recovery_heavy,r0.80_d0.20,48,109,MAML1,0.0815670564770698,-109.0
recovery_heavy,r0.80_d0.20,48,110,CUX1,0.0816904604434967,-110.0
recovery_heavy,r0.80_d0.20,48,111,GRIN2B,0.0814020186662674,-111.0
recovery_heavy,r0.80_d0.20,48,112,AKAP9,0.0822065323591232,-112.0
recovery_heavy,r0.80_d0.20,48,113,GBF1,0.0818995013833046,-113.0
recovery_heavy,r0.80_d0.20,48,114,ALK,0.0813692137598991,-114.0
recovery_heavy,r0.80_d0.20,48,115,RRAD,0.0812875777482986,-115.0
recovery_heavy,r0.80_d0.20,48,116,JMJD1C,0.0817238315939903,-116.0
recovery_heavy,r0.80_d0.20,48,117,COL4A3,0.0816818699240684,-117.0
recovery_heavy,r0.80_d0.20,48,118,HERC2,0.0813838467001915,-118.0
recovery_heavy,r0.80_d0.20,48,119,BDP1,0.0813532844185829,-119.0
recovery_heavy,r0.80_d0.20,48,120,FLT1,0.0814083591103553,-120.0
recovery_heavy,r0.80_d0.20,48,121,BRD7,0.0821327716112136,-121.0
recovery_heavy,r0.80_d0.20,48,122,CHD4,0.0821060687303543,-122.0
recovery_heavy,r0.80_d0.20,48,123,CLTCL1,0.0823422893881797,-123.0
recovery_heavy,r0.80_d0.20,48,124,HLA-DRB1,0.0823000445961952,-124.0
recovery_heavy,r0.80_d0.20,48,125,CRIPAK,0.0824758484959602,-125.0
recovery_heavy,r0.80_d0.20,48,126,CUL9,0.0821003913879394,-126.0
recovery_heavy,r0.80_d0.20,48,127,CUL3,0.0813501849770546,-127.0
recovery_heavy,r0.80_d0.20,48,128,PLAU,0.0810527354478836,-128.0
recovery_heavy,r0.80_d0.20,48,129,CACNA1C,0.080664686858654,-129.0
recovery_heavy,r0.80_d0.20,48,130,CCNB2,0.0802759230136871,-130.0
recovery_heavy,r0.80_d0.20,48,131,PTPRJ,0.0794207155704498,-131.0
recovery_heavy,r0.80_d0.20,48,132,TSC2,0.0794514194130897,-132.0
recovery_heavy,r0.80_d0.20,48,133,UBN1,0.0811192989349365,-133.0
recovery_heavy,r0.80_d0.20,48,134,REM1,0.0807085037231445,-134.0
recovery_heavy,r0.80_d0.20,48,135,CABIN1,0.080387070775032,-135.0
recovery_heavy,r0.80_d0.20,48,136,ANKHD1,0.0804198756814003,-136.0
recovery_heavy,r0.80_d0.20,48,137,CDK12,0.0797055289149284,-137.0
recovery_heavy,r0.80_d0.20,48,138,CACNA1S,0.0795001536607742,-138.0
recovery_heavy,r0.80_d0.20,48,139,RYR3,0.0792865306138992,-139.0
recovery_heavy,r0.80_d0.20,48,140,VAV2,0.0794573277235031,-140.0
recovery_heavy,r0.80_d0.20,48,141,ZEB2,0.0796689540147781,-141.0
recovery_heavy,r0.80_d0.20,48,142,MST1R,0.0799643471837043,-142.0
recovery_heavy,r0.80_d0.20,48,143,GRIA1,0.0814993381500244,-143.0
recovery_heavy,r0.80_d0.20,48,144,TOPBP1,0.0819726511836052,-144.0
recovery_heavy,r0.80_d0.20,48,145,SETBP1,0.0823071971535682,-145.0
recovery_heavy,r0.80_d0.20,48,146,NR2C1,0.0812676399946212,-146.0
recovery_heavy,r0.80_d0.20,48,147,RAPGEF6,0.081297680735588,-147.0
recovery_heavy,r0.80_d0.20,48,148,GRM5,0.0810475870966911,-148.0
recovery_heavy,r0.80_d0.20,48,149,PDZD2,0.0818888172507286,-149.0
recovery_heavy,r0.80_d0.20,48,150,COL2A1,0.0817543044686317,-150.0
